index,review_date,user,item,rating,review_text,contains_pattern
73563,7 May 2020,second-exodous,The Cokeville Miracle (2015),10.0,"The movie was weirdly made in two parts. I read a lot of reviews before I watched this and an ongoing theme were people upset about the praying in the movie. ***Like I said*** the movie itself is two parts, the factual part and the religious part. I'm not saying the religious part didn't happen, there are a lot of coincidences, but the first hour just tells the story. Up to around the 55 minute mark it is just the events that led up to the explosion and THEN the prayers are mentioned and kids start to talk about the angels. Before the 55 minute mark there is nothing religious besides the cop not wanting to go to church. When the bomb went off I thought it was the end soon and I was wondering if I had downloaded the same movie.So if you are upset by 'religious propaganda' then just watch the first 55 minutes and then stop. The movie itself isn't a high end production, more like a made for TV special, but it is pretty factual. Most of the acting is pretty good, only a few times was a pulled out thinking that was a scripted reaction or whatever. The last 40 minutes or so is where it shows the kids praying and them recounting their visions of Angels and such.",True
73662,7 May 2020,stammastro10,Westworld (2016– ),9.0,"First off, I usually do not watch much sci-fi tv shows. To be honest, I had never seen one and now, while being in Quarantine, I chose to watch this.First and Second seasons were really great.First Season, as someone mentioned, seems like a novel which unfolds episode by episode and the end was completely majestic.Second Season was great, too. I know I know...yes, I was also some kind of confused with those flashbacks every time but COME ON PEOPLE, open Wikipedia, watch videos on YouTube for explanation. There are so many websites that explain each of episode's plot. Whenever I felt confused , that saved me. And It seems that plot of Season 2 was enough good to keep me watch the show.And now we come to Season Three. Ok, hold on. I really did not enjoy Season Three as much as the previous Seasons. I really think, like others, that a bit of ""Westworld"" thing was gone and show emphasis on ""West"". But ok, I didn't focus so much on this. I really wanted to get them out of park, come on...what else remains to do in the Park. Yes, I wanted them to go to the outer world, with that high Technology and see what Dolores is capable of doing and, of course, all of the other characters. But unfortunately...plot was...I can't describe it. NOT GARBAGE. NOT GOLD. It was some kind of "" Yeah, write this...oh, write and this to excite people. Put effects man, effects ! And also, heroes always shoot better, no matter the situation. ""
So, I was kind of disappointed on Season Three. It really had some good scenes but the whole plot usually didn't make sense. Stabs and Bernard were ***like ""We' re gonna stop Dolores"" , ""We' re gonna stop Dolores"" They said*** it in every episode but truly they did nothing...
And now we have William, one of my best characters, that Season Three makes him be like another piece of paper in the plot of the Season, not connected to any of the main parts. Why Producers ?After all, I still love Westworld but Season Three makes me really questioning what else has this show to offer...",True
74119,8 July 2020,monsterhunt-94296,Inception (2010),10.0,"I recently rewatched Inception and, as the title says, it was much better than I remembered. Now, you have to understand, when I first watched Inception it was one of the best movies I've ever watched, so topping that was an accomplishment. This movie has so many layers to it, and the two and a half hours pass by quickly.There are so many great things about Inception. The best way to describe it is a modern classic. Hans Zimmer does a stunning soundtrack, as always, with these loud air horn noises that apparently were written into the script. In recent years this movie, and really Nolan movies in general, have begun to receive some criticism. People are beginning to complain that Inception has too much exposition delivered through dialogue. Now, there probably was some better way of delivering the exposition, but just think about how lost we would all be without it. I didn't fully understand the movie until my second watch, and even then I'm sure there's a thousand things that I missed. For me the exposition passes by quickly and I really don't mind due to how well crafted the rest of the movie is.
The screenplay of Inception is also fantastic. The way the story progresses through the layers of the dream, the fact that it's all so consistent with itself, the fascinating story, the character moments, it makes sense why this screenplay took Nolan so many years to write. The directing, visuals, and editing of the movie all enhance the screenplay and bring this whole thing together. A fantastic example that's been talked about many times over the years is the hallway scene that was all done practically. It blows my mind that they built a spinning hallway and trained actors to do an action scene within it, it shows the incredible lengths Christopher Nolan will go to to make his movies look great. The first time I watched this movie, I didn't realize that this is really a psychological thriller. Inception puts a lot of it's focus, literally, on Cobb's subconscious. Another thing that hit me hard on the second viewing was Fischer's side of the story. The first time, I didn't fully grasp how the whole inception went down. On my second viewing, it was really powerful. They made Fischer convince himself that his father actually loved him and wanted him to be his own man, and that culminated with the phenomenal vault scene. The worst part of all of this is that Fischer's father probably didn't love him, it was all made up. On top of this, Cillian Murphy gives an incredible performance.***Like I've said*** before, this movie works exceptionally well on a rewatch. Most of what I've talked about only became apparent on a second viewing. I'm sure the more I watch this movie the more I'll love it. There's one big part of Inception that really works though, and that's that the movie is just really entertaining. All of the action scenes are intense, the runtime and pacing is perfect, the performances are all wonderful, and the couple of jokes thrown in there get a laugh out of you. You're trying to wrap your mind around the complexity of the story, but it's all so much fun to do. There are some complex movies out there that just aren't as entertaining as Inception, even though they may be smart. I think that's really what still has people talking about it to this day. It's fun to rewatch not only because of the complexity, but it never loses entertainment value.My thoughts on the ending of Inception are that the top stops spinning. Cobb isn't dreaming, but as many people know this doesn't matter. Cobb stops questioning his reality and embraces his kids whether he's dreaming or not. I think that Christopher Nolan intended for it to not matter, but he cut to black to keep the discussion going. As you can tell, people are still talking about this movie ten years after its release, and people are still debating if the top keeps spinning or not. I think the best part of this movie is that Christopher Nolan makes you question reality. The point he was making was that reality is so important to us, and throughout this entire movie, all the action scenes, the beautiful score, the incredible performances, there is one thing we take away. A forever spinning top. The image is burned into our minds, and the real accomplishment is that Nolan managed to perform an inception on the viewers by causing us to question our own reality. For me, the two times I've watched this movie I've had very vivid dreams for a few nights afterward. Nolan made me question my reality. This realization is what made me love this movie even more. One very simple idea, planted in the depths of our mind, exactly as Cobb did to Mal, he spun the top.10/10 masterpiece.My Rating System:1/10- hot garbage
2/10- really bad
3/10- pretty bad
4/10- bad
5/10- meh/ok/fine
6/10- good
7/10- pretty good
8/10- really good
8.5/10- threshold to be considered a masterpiece
9/10- amazing
10/10- perfect",True
74165,8 July 2020,Blk_Ne190,The F**k-It List (2020),2.0,"This movie feels ***like it was wrote*** by a teenager. It is so melodramatic and self pitying, it is a disaster.The main character is just so annoying and I don't even know. The opening scene told me everything about this character. His parents had left him post it notes all over the house because he clearly can't do anything by him self. But apparently he is the best teenager to have ever graced this earth so confusing.There is just so much petulant behaviour it's so bad. He ends up loosing his places at collage because he blew up a school. There is no involvement of the police which once again is confusing. He then proceeds to record the most manic video about wanting to do things he wish he had done.This is just so bratty and spoilt. He takes no responsibility about blowing up a school because he was being a stupid child.Then when he is sad he sits and sulks in his back garden pool. I mean can he be anymore relatable.Everything is just teeny and just oblivious to the real world.The speech at the end. Jesus. It feels ***like it was wrote*** by a child who has been sent to his room after being told off. ""Mom you just don't understand me"". It's just trash.It is 100% made for teenagers but it shouldn't be because it is like telling them to be like ""drop out of college and just fart around doing nothing if you want to"" that is not a good message.In someways it's like a bad version of Booksmart (2019) in ways like he wants to do things he has missed out on doing. But booksmart handles it in such a good way and you like the characters because they are well drawn and thought out.So in conclusion watch Booksmart",True
74500,8 July 2020,blott2319-1,Guns Akimbo (2019),3.0,"In a way you have to admire Daniel Radcliffe's dedication to reinventing himself since Harry Potter. He has made a point of taking a number of odd roles and taking a lot of risks. Unfortunately, sometimes when you gamble you crap out, and such was the case when he ended up in Guns Akimbo. This film is one of those annoying movies that is overflowing with machismo and thinks it is so cool. The whole concept of the film is kind of moronic, but I guess it's supposed to be excused for that because it's not meant to be taken seriously. It feels like they were trying to mock the internet's obsession with the awful things in society, but the writer/director doesn't have the skill to deliver that kind of metaphor with any effectiveness. Instead, he actually indulges all those baser instincts, and makes a movie that totally glorifies them. Even the main character who is a self-professed pacifist who wants to be one man who does his best to make the world a better place, turns on a dime when his ex-girlfriend is in danger and becomes a gleeful killing machine. This movie would have made much more sense if the character was an internet troll himself, rather than a self-righteous ""troll-hunter,"" but perhaps someone suggested to Jason Lei Howden that would make the hero too unlikable. Although, there's some irony there in the fact that Howden himself has turned into a bit of a troll since this movie came out.But there's more wrong with this film than just the failed attempt at making a point. For starters, the comedy is almost all atrocious. Just ***like I said*** that Guns Akimbo gives off the aura that it thinks it is so cool, it also thinks it is so funny. With its quirky characters that say silly and unexpected things, they are trying hard, but I didn't even chuckle. The villains in particular are odd and each have their own unusual way of talking, but I found them tedious and annoying. Plus the ""joke"" of Radcliffe trying to do mundane things with guns instead of hands got old really fast. Another big problem with Guns Akimbo is that it tries to be clever by adding references to how things are in ""the real world"" despite the fact that the entire film takes place in this insane fantasy land. For example, you can't make a point of saying that gunshots are so loud that they make our hero's ears ring after one shot (and would render Rambo deaf) but then later have a character wielding a gatling gun with zero ear protection. You have to pick a lane and stay in it, but this film bounces around constantly and it takes away from the story. Radcliffe does his best with what he's given, and there's a small cameo from Rhys Darby that is the only time I even smiled while watching. The rest of the time I just found Guns Akimbo dumb or depressing. It's not the worst thing I've ever seen, but I certainly don't want to see it again.",True
74502,8 July 2020,tstudstrup,Bombshell (I) (2019),1.0,"It takes place in 2016 during the presidential campaign. Its very political and its clearly released now, to keep Trump from getting another 4 years in the white house. I hate Trump and he is the worst president ever. However this feminist movie wont make a damn bit of difference. Trump will most likely be re-elected, because the American public are morons and because of electoral college and the whole corrupt political system in America.
But that's another story. Lets get back to the crap that is ""Bombshell""*SPOILERS AHEAD*It takes place on Trumps favorite news station: Fox News. Back then Roger Ailes (an over the top disgusting John Lithgow in a fat-suit) ran Fox News. He offered attractive women on Fox promotions in exchange for sexual favors. In the end he was fired for sexual harassment, based on a lawsuit from a fired woman, who wouldn't have sex with him and won the lawsuit and 20 million dollars.
You have these two annoying leads played by CharlizeTheron and Nicole Kidman (both have had their faces ruined by botox) who wants to take down Roger Ailes. And a very attractive Margot Robbie who is the only one that is actually showsn being harassed by Aisles. And a bunch of other very unattractive women including the ugly Kate McKinnon, known from SNL, playing Hilary Clinton as well as starring in the awful SJW remake of Ghostbusters from 2016.John Lithgow and Margot Robbie are the only ones giving good performances. The rest are a bunch of angry and swearing women who hates Aisles for giving them good jobs and for giving him sexual favors, they themselves agreed to in exchange for those jobs. Nobody forced these women to have sex with Aisles.Therons character who never actually had sex with aisles 10 years ago (she just did the twirl for him) decides to bring him down. After working for the man for 10 years in a highpaid prestigious job. The rest of the men in the movie are pretty much just pushovers, only there, to agree with these angry women.Most ridiculous scene. Therons husband plays tennis and he loses to another guy. The guy walks up to Theron and says ""Trump 2016"". Her husband then threatens to kick his ass iif he ever talks to his wife again. As they leave Theron says to her husband he is getting some action for standing up for her. This is an actual scene. The guy just said he will vote for Trump. He wasnt even threatening Theron.Another ridiculous scene, also with Theron. She reads something in a binder about Trumps opinion about women. She immediately gets sick and runs to the bathroom to throw up. Give me a freakin' break!!Other annoying things: peoples names and titles appear next to them on the screen, Trumps tweets appear on the screen and sometimes these angry women looks directly into the camera in the middle of the scene. This makes the movie feel staged and its hard to tell how much f it is made up, even though its based on a true story.I recommend avoiding this movie unless youre a whipped boyfriend that wants to get some action from your bossy angry girlfriend and then youre forced to suffer through this metoo znooze-fest. If youre a single man just don't watch this. Simply because your balls are still intact.I cant even imagine most women would even enjoy this. Probably only man-hating feminists.And ***like others have pointed out***: if they wanted to do a metoo movie, why didn't they make one about Harvey Weinstein or Jeffrey Epstein? Much much worse predators!!Me and my friend, who struggled to stay awake in the cinema, during bombshell, had not heard much about Roger Aisles and FoxNews. But again this movie is also very political. And maybe they don't have the guts to make a movie about Harvey Weinstein, because that would make Hollywood itself look bad. Which makes them a bunch of hypocrits.",True
76072,21 December 2008,AudioFileZ,Appaloosa (2008),9.0,"This movie is fairly humble in story and scope, and it works very well indeed. You could say that the oft told story of a fledging prairie town preyed on by the evil rancher is too predictable. Be that as it may, you will still likely enjoy this yarn due to the excellent performances of Ed Harris and Viggo Mortensen.Ed Harris is the writer/director/star of Appaloosa. Not only does he adapt and direct this western story well, his portrayal of Virgil Cole is excellent. Cole is, perhaps, the greatest living ""gunman for hire"". He specializes in returning lawless towns to justice. He feels he is good at what he does because he never lets feelings interfere with the work at hand. That will change and the mantle will be, more or less, passed to his faithful sidekick Everett Hitch. I'd say Harris casting is pretty ""spot-on"" with one exception that will be addressed shortly. Viggo Mortensen as the loyal Hitch provides the greatest surprise as he almost steals Harris' thunder in a portrayal that begs for a sequel. The casting exception may be Renee Zelweger's character Alison French. For some reason it seems she cannot fully inhabit the character as she is too needy and not dangerous enough as femme fatale type. That said, she is still the undoing of the man without feelings making the dispensing of his brand of justice quite complicated. Overall a good telling of the classic good/evil western with human complications providing twists and turns. There may be those who do not like the ending as it provides a fast resolution. I believed in it and liked it's simplicity as it fit the overall tone of the movie in a good way. ***Like I said***...The character of Everett Hitch works so well a sequel would be nice.",True
76456,22 December 2008,anxietyresister,Blood Trails (2006),1.0,"Don't you just hate it when people in jeopardy behave like morons just to prolong suspense? Take 'Blood Trails', for instance. This film has some of the most stupid behaviour of any potential murder victim I've seen in my life, but first lets concentrate on that title. You'd never guess, but the majority of the action takes places on a biking trail near a mountain, and lots of people get killed on it. Blood. Trails. It has a double meaning. DO. YOU. SEE?? Alas, this is the same level of intelligence the director and writer display throughout, as people make unfathomable decisions and end up inevitably as lifeless corpses. You have allow for a certain amount of leeway in slashers but come on, check out this bunch of howlers:1. If you get the opportunity to escape in a car, take it. Don't try to reverse and run over the psycho, and certainly don't assume that just because you can't see him any longer, he's dead. Or you might just end up with an axe in your fuel tank.2. If confronted with said psycho, do not throw only weapon you have at him because if you miss, you'll be defenceless and prone to attack.3. If the psycho turns his back to you and you happen to find a sharp knife to ambush him with, its usually a good idea not to make a lot of noise as you approach him, for he may just hear you and smack you in the gob, putting you on the floor and halting your worthy effort.4. If you somehow find yourself in possession of a cellphone in the wilderness and you reach a high enough peak in the wilderness to get reception to call 911, you should listen to the advice of the operator to STAY WHERE YOU ARE so they can find you with a helicopter within a few minutes. DO NOT run a mile from your present location just because you see a horrible sight. No, not Sharon Osborne, but your dead boyfriend crucified on a cross with his blood dribbling on you.5. If a strange girl covered in blood enters your vehicle and asks for help rescuing her boyfriend (who has any sane person could work out is brown bread by now) either contact the authorities or drop her off at the hospital. The guy in this film looks ***like he's going to be sensible and do the latter, but without much convincing from our lass in peril he backtracks, then takes his gun and advances on said*** psycho asking him for his credentials. I think you can guess what happens next..6. ..Which brings me neatly to 6, where I must tell you that no fewer than three people in this movie have their guns trained on the psycho at any one time, but somehow he is able to disarm and kill them all with just a lil wee knife. Is he some kind of army Marine? Nope, just a deranged cop who is the victim of a stupid screenplay.7. You're a lumberjack and you're OK. You sleep all night and you work all day. You also never warn people when you're felling trees, you throw around people's bikes when you're in a bad mood, and if your mate gets slaughtered by a psycho you rush over there unarmed like a lemming over a cliff to impale yourself on a sharp object. At least according to this script you do. If you have a union, I think you should sue. Get all copies of this removed from the shelves for misrepresentation. I don't have an ulterior motive, honest..8. Finally, after psycho abducts you, dresses your wounds, feeds you dinner, ties you up, cuts your legs open (you know, the usual) you're maybe wanna going to take some revenge. But this being a E-list horror film, being impaled through the head isn't going to be enough for him, is it? No, only when you've got a shard of glass and stabbed him through the throat with it, then you can relax. And the film ends LITERALLY THAT SECOND. Yay.So, in essence this is a badly directed (Check out all the pointless sped up and black and white scenes) badly acted ( Ben Price's performance as the monosyllabic psycho is laughably unconvincing) badly written (see above) and well, just all round bad really. I wouldn't be surprised if the catering on set was bad, too. Any cast members wanna PM me with complaints about their grub to confirm my suspicions? I hear lots of copies of Robbie Williams's flop Rudebox CD album were buried in a desert landfill somewhere because they wouldn't sell. How's about we fly out every DVD of Blood Trails too and dispose of them the same way? They can keep each other company! Come on now, What d'ya say?????? 1/10",True
76504,22 December 2008,corbintim,Closer (I) (2004),1.0,"I just don't understand the other comments made about this film. It truly is awful!!! It is up there with the worst films i have witnessed. They are all loathsome vacuous people, which I'm sure is the point. But i have to agree with the critics for once. Maybe I'm missing something. For other awful films watch, Snakes On A Plane and Wolf. Films i know should be about personal choice and if everyone like the same things in this life then it sure would be a boring place and i know you should never ever really trust one persons point of view, be it movies, music or theatre. But due to the freedom of speech, that we kind of have i will stand up and say that this film is an absolute stinker!!! The acting i felt just left me cold right from the beginning and ***like i have said*** the characters portrayed were just unpleasant to put it nicely. But saying that, its one of my fiancées favourite films, so what do i know.",True
76529,22 December 2008,MartinHafer,A Christmas Carol (1910),8.0,"For a film from 1910 (or 1907--I found 2 different dates for it), this is an exceptional film, though by today's standards it's pretty poor. Compared to the average Edison production, this one had much nicer sets and costumes and the short length of the film wouldn't have been seen as a problem--all films were rather short in this era. Of course, compared to later versions, this one also comes up wanting in many ways--but for its time it was dandy. As for the problems, you really need to know the story well to follow this version. I assumed audiences of the day must have been well-versed with it but again and again, things happened but because the film was so truncated you only understood it if you knew the story. Also, ***like most versions of the story, the poverty and responsibility to the poor were aspects of the film that weren't emphasized enough--and this was THE reason Dickens wrote*** the story--not just to give us a nice Christmas story.Still, for 1907/1910, this is a well made and watchable little gem that should make fans of early silents happy.By the way, if you wonder why I mentioned the Movie Channel's Bunnies, they are cartoons where an entire film is condensed into 30 minutes. This condensed format reminded me a lot of this version of A Christmas CAROL since it's so very short.",True
76614,22 December 2008,lvburns,Cadillac Records (2008),9.0,"As historically inaccurate as it may be according to others, this is a fantastic film. I'll support this kind of movie-even twice-before any of the ""Quantums"" or other big-bang noisemakers. It is a fantastic film primarily because of the performances and the music. Period. I think the screenwriter and director realized that and got out of the way as much as possible. Characterizations of historical figures is rarely done this well, especially when there is singing and performing on musical instruments involved. First, there is Gabrielle Union as Geneva. I've never seen any of her work that I am aware of and she does not disappoint in any scene here. Columbus Short...same for his work. He carries the chip that must have been on Little Walter's shoulder as if it were his own. Cedric the Entertainer always surprises me with some small characteristic that pops out of the screen and grabs me. Emaunuelle Chriqui...same for her work. I hope to see her in more extensive film roles. I heard an interview with Mos Def who said he wished there had been more of his Chuck Berry ""duck walk"" used in the movie. I have to agree because Mos was great here. I have to agree with other comments here that not only did Beyonce redeem herself here from Dreamgirls, she simply blew the role of Etta James right out of the water. If you watch her sing near the end of the movie and don't feel her ripping right into your soul, you'd better grab a defibrillator. If she doesn't receive an Oscar nomination at least, I will be disappointed. Adrian Brody is outstanding as Len Chess. He provides the fixed sun around which his musical stars gravitate. Finally, there is Jeffrey Wright and Eamonn Walker. Wright is always impressive in many ways; no less here as Muddy Waters, the catalyst for the major upheaval in musical style and expression that has been emulated, but never surpassed, ever since. Wright's performance is as nuanced and subtle as Short's is over the top. I hope this performance is recognized in major ways. And I thought Heath Ledger was a shoo-in for Best Supporting Actor Oscar until I saw Eamonn Walker's Howlin' Wolf. ***Like many of the actors I mentioned*** above, I have never seen Walker's work. His 'Wolf' didn't just Howl, it screamed off the screen in every facial expression and body movement. Man, he was good!",True
76620,22 December 2008,f_strasser_king,Traitor (2008),9.0,"I saw this movie during the weekend. Didn't have a clue what the storyline was. We see one of Hollywood's most under rated actors in my opinion. Don Cheadle is cold, he is calm and somehow you feel sorry for his character like Leonardo in Departed.I ***like Said***'s character Samir as well. I saw him in Vantage Point and wasn't impressed at all but here he has a bigger role and more to do as far as the movie goes. This is a definite Sarturday night DVD movie with enough action and excitement. I must say I was a bit disappointed the way it ended; I thought they could have done a little more to tell us what happens to Don's character...However all round i think it was a brilliant movie.",True
76638,22 December 2008,Zingbot_9000,A Miser Brothers' Christmas (2008 TV Movie),3.0,"My biggest gripe on this one was not Snow Miser or Heat Miser...it was the other characters in this story. I think they did a decent job with the two main characters, but outside of them everything was beyond terrible. They did not even try to replicate the characters. They all looked different.....much cheaper. The elves for example looked not as detailed...they looked like an after thought. In fact, most of the elves were kids or kids with mustaches. Mrs. Claus looked like that lady from Sylvester and Tweety...you know the granny that hits Sylvester over the head with a cane. Santa Claus......it's hard to describe....he looked like he was from another story...not a Year Without Santa Claus. Mother Nature? The same. Why no Jingle and Jangle? Seriously why do a half attempt. It is almost ***like they were rushing this out for Christmas and said***...oops we gotta get this out in a couple days hurry up design some characters.On top of that, the music was terrible....besides playing the Heat Miser and Snow Miser themes on more than one occasion. They even had Snow Miser sing ""He's Mister Green Christmas"". Then had Heat Miser sing ""He's Mister White Christmas"". Any opportunity to play this song possible. Other than these songs......hardly a thought was given to the music.I did enjoy baby Snow Miser and baby Heat Miser. And seeing both Characters again.It was nice to hear the original Santa and Heat Miser voices included....although both voices where different due to the fact both men are now in their 80's.....especially Santa. I really had no gripes with Snow Miser cast. Everything else...URGH! I ask why they just could not do this right. Make the Characters look at least somewhat like they used to...which means include Jingle and Jangle. Spend a little more time coming up with decent Christmas songs.It hurts me to say this but...........thumbs down.",True
76653,22 December 2008,BloodTheTelepathicDog,Halloween (2007),3.0,"I should have known better. I consider myself a horror film fan, but not a modern horror film fan. The original Halloween, directed by the incomparable John Carpenter, had a mysterious aura to it while this film is basically just another mindless exercise in modern day horror sleaze. Rob Zombie shows his lack of writing skills, utilizing every cliché in the book: from making Michael Myers the son of a redneck stripper and constantly being bullied at school and at home by mommy's dead beat boyfriend. In the original Halloween, Michael was the son of middle class parents, not trailer park trash, creating mystery as to what set the boy off. Here, Rob Zombie offers the viewer no mystery but shows us everything - everything that we have all seen before mind you.I enjoyed Zombie's House of 1,000 Corpses because of its originality and inventiveness, but Zombie just mirrors the latest horror sleaze trends in this film. The babysitters, the focal characters in the original, aren't even introduced until a third of the film is over, and when they are introduced, you won't like a single one of them - not even Laurie Strode. It is clearly Zombie's desire to have the film viewer sympathize with Michael, a murderous psychopath, since he doesn't offer us a single heroic character to pull for. Someone else should have written the script because Zombie doesn't have a clue as to how to build suspense or how to flesh out characters. Note to Rob Zombie: flesh out your characters! And that doesn't mean rip-the-flesh off your characters either.STORY: $$ (***Like I mentioned***, the story is very weak. There isn't any new ground charted. Rob Zombie had a great premise to work with and his heart was in the right place, but he just isn't talented enough as a writer to pull off his vision. He should have went with Carpenter's original idea, keeping Michael the son of well-off parents instead of making the boy a bullied stripper's son. A path to psychotic behavior is painted easier, and far more boring mind you, by thrusting a character into depravity than by having the character enter depravity on his own accord).VIOLENCE: $$$$$ (Nonstop. Modern horror films are simply gorefest sleaze, abandoning story for the thrill of blood and guts. Man, I miss the good old days of DON'T LOOK IN THE BASEMENT and DEAD AND BURIED!)ACTING: $$$ (The acting really wasn't a problem, although Rob Zombie has an obvious allegiance to low-grade ham actors like Sid Haig. Surprisingly, Mrs. Rob Zombie, Sheri Moon, gives one of the best performances here as Michael's well-meaning but misguided mother. She doesn't play the helium voiced psycho like she did in 1,000 CORPSES but actually portrays a convincing human being. Although, Rob makes it a point to give a close-up to her ass - he's just obsessed, what can you say. Scout Taylor-Compton is a young actress to keep an eye on. With the right talent agent, she should leave sleaze like this behind her and embark on a decent film career. Brad Dourif was the greatest miscast in this film - he is not sheriff material. That kid who played Michael Myers was also lacking in the talent department and Klebe was atrocious. The talented Dee Wallace was wasted and I didn't like Malcolm McDowell's Dr. Loomis either).NUDITY: $$$$ (About as much as the gore. Both Danielle Harris (HALLOWEEN IV) and Hanna Hall (FORREST GUMP) prove that they're not child actors anymore, removing their tops. The non actor Klebe also has a full nude scene).",True
76730,22 December 2008,minicatty,Burn After Reading (2008),3.0,"the cast was awesome but the scenario wasn't good at all... when you see George clooney, brad Pitt and john malkovich at the same movie you expect much better... In fact I think that this movie can never classified as comedy... I never ever laughed while watching. John Malkavich's act was awesome but that's all. We didn't see Brad Pitt in many scenes so I don't want to comment on his acting neither for George clooney. Only way that you can support this movie is that you have missed seeing John Malkovich on movies. When I saw user comments I watched the movie for a second time and I still think the same and nothing can change it. I would ***like to rate 1 but as I said*** before John Malkovic didn't let me do it...",True
76811,22 December 2008,Aaron1375,The Day the Earth Stood Still (2008),3.0,"Let me start off by simply stating that if you have seen the trailers for this movie you have basically seen all the special effects shots this film has to offer. There is really no surprises to be found within the movie other than a rather strange twist involving the robot. The only thing you get to see that is not really shown in the trailers is the fact there is an annoying kid throughout this movie that really takes this film down a notch. As for the plot, it reminds me of an alien fugitive movie more than an alien invasion movie. The centerpiece of the movie, the robot Gort, is just about a no show which is a pity seeing as how his first appearance is the highlight of this film. It looks good and intimidating, and it only has a couple of scenes to show what it can do. Most of the movie is an alien visitor wishing to speak with the world leaders, but all us Americans want to do is fight a force that is clearly capable of wiping us out rather easily. Alien befriends mother and awful stepson to some extent and ponders whether to destroy us all or not. Granted there is more to it than that, but for the most part it is a talky, preachy and rather dull science fiction movie. Keanu Reeves makes the movie somewhat tolerable, however, most of the cast is not that good and the less said about the stepson's performance the better...hell, if that is what all Earth children are ***like then go ahead destroy us all! A couple of special effects scenes are also impressive, but like I said*** nothing you have not seen if you have seen the trailers. I did like the swarm thing at the end though and thought that would have made a rather good movie by itself.",True
76867,23 December 2008,MaskedSuperstarMrX,100 Tears (2007 Video),8.0,"This horror film surprised me, because I'm not big on clowns so I wasn't sure how enjoyable it would be for me. But, after just watching the beginning with all the killings Gurdy the Clown (Jack Amos) did I knew it was going to be a great film. Which it was! Jack Amos portrayed the character of Gurdy the Clown very well. Raine Brown plays Christine Greaston. Raine did a great job in playing her character who at times gets a little crazy. Both of them are a lot of fun to watch and follow as they create tons of carnage throughout the movie! I think the beautiful Georgia Chris was cast well for her role too.I would not say this film is slow paced ***like some have mentioned***. In fact, I would say it is perfectly paced and with a lot of action. They really pack a lot of killings through out the film. That's where FX expert and director Marcus Koch comes into play. Marcus is an FX specialist and does a great job with the killings, they look very realistic. I think this is what helps separate this film from other Independent horror films. I enjoyed the story which was written by Joe Davison. Overall a very well put together film.",True
76916,23 December 2008,agvg75,Taken (I) (2008),10.0,"This movie never stops. It is a relentless film about a father determined not to loose his daughter. In the opening this is in the form of quitting his job and life to be closed to her and her new family, however it is when she becomes the victim of some very bad guys overseas that his determination becomes raw for all to see. Definitely a violent movie along the lines of ""A History Of Violence"" and Charles Bronson's ""Death Wish"" series. Liam Neeson kicks butt and takes numbers through the entire movie and riding on audience empathy for his situation spares no one. Unlike many kidnap movies where the father-turned-rescuer is usually a regular man driven to extraordinary circumstances, here is an extraordinary man driven to an ordinary life that gets pulled back into what he does best, killing bad guys. In this sense the movie really rides the same wave as ""A History of Violence"" and if you like either one of them you are likely to like the other. Unlike ""A History..."" however, this film feels faster and reaches deeper into your guts. ***Like some other person said***, the fastest 93 minutes you'll spend.",True
77891,9 December 2019,revnicraul_95,Umbre (2014– ),10.0,"***Like I said*** in the title, this TV series is romanian Breaking Bad level. As a romanian, I am simply amazed of the quality of this show. We (as romanians) are used to crappy comedies, cheap ones and bad productions, that's why I am amazed of how extremely good is this title, i can't believe is a Romanian show.
The show grows constantly from season 1 to season 3, which surprised me the most, the best season IMO.",True
78060,4 September 2013,yakima5000,Lake Noir (2013),10.0,"this film could be destined for mystery science theater 3000 there is some funny stuff though not sure it was intended lol the tent scene and the convenience store with the topless girls were my favorites like the last guy im giving it ten for the effort but I can understand why some people would give it less in my book 5 is the minimum for indie films and I have to say its good to see people supporting indie films which are a dieing breed. I really wanted more from this but ***like the last guy said*** give it a rent. me and my friends got drunk and watched it and could not stop laughing. keep it up guys the first ones a pass, next time the indie fans will want more and the horror fans will just plain come find you :0 what they did get right was the nudity , sex, and makeup and the story was good I could see what they wanted to do but low budget indies a bitch.",True
78065,5 September 2013,alshwenbear1,Combustión (2013),2.0,"Nice cars, BUT no thrill, no suspense, no real action, I would say more of a very cheap soap opera! I wish to say that this is a good movie, because I love foreign movies, anything that can impress me more than the Hollywood way, but this is not the case. Unless you are looking for some soft porn, a beautiful actress that looks ten times better than Eva Mendez, (The two of them have a resemblance and personally I don't think Mendez is hot) and Adriana Ugarte looks like the real thing, but that's it. This movie plays ***like the kids who like to play Indians and cowboys, because the actors seem to be playing the ""Fast and furious"", as I said*** in the beginning with nice cars, but the acting, the editing, the music, and pretty much everything else is uninspired, this is the kind of movie that maybe your girlfriend would try to get you in! The race in ""Grease"" is more exciting than anything you will see in here,heck I have drove better and faster than the guys who did the stuns,there's no fuel to create the ""Combustion"" on this piece of crap if you don't believe me you just have to waste hour and twenty minutes of your life.",True
